Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,gps,lat,long,dep
200800000262,8,1,7,1830,3,1,1,1,3,01007,M,0.0,0.0,01
200800000263,8,1,8,1345,1,2,1,1,1,01041,M,0.0,0.0,01
200800000264,8,1,10,1445,1,1,1,2,1,01379,M,4596300.0,527800.0,01
200800000265,8,1,16,745,2,2,1,8,6,01004,M,4597100.0,534200.0,01
200800000266,8,1,22,745,2,1,1,3,6,01007,M,4602600.0,534000.0,01
200800000267,8,1,29,1015,1,2,7,1,6,01004,M,0.0,0.0,01
200800000268,8,1,3,630,3,1,1,9,5,01237,M,4620200.0,559900.0,01
200800000269,8,1,11,1315,1,1,1,1,1,01307,M,4615000.0,555900.0,01
200800000270,8,1,2,1915,5,2,1,1,3,01281,M,0.0,0.0,01
200800000271,8,1,8,130,5,2,1,8,6,01281,M,0.0,0.0,01
200800000272,8,1,22,1800,5,2,1,1,6,01173,M,0.0,0.0,01
200800000273,8,1,17,1345,1,1,1,1,1,01209,M,0.0,0.0,01
200800000274,8,1,13,1645,1,1,1,1,5,01322,M,0.0,0.0,01
200800000275,8,1,14,1715,2,1,1,8,5,01096,M,0.0,0.0,01
200800000276,8,1,18,545,5,1,1,1,1,01093,M,0.0,0.0,01
200800000277,8,1,7,2115,3,1,1,1,6,01054,M,4589900.0,516700.0,01
200800000278,8,1,18,645,2,1,1,1,6,01290,M,4591200.0,516500.0,01
200800000279,8,1,24,1330,1,2,1,1,7,01325,M,0.0,0.0,01
200800000280,8,1,12,1715,5,2,1,1,1,01248,M,0.0,0.0,01
200800000281,8,1,23,1245,1,2,1,1,4,01105,M,0.0,0.0,01
200800000282,8,1,8,1030,1,2,1,1,5,01169,M,4612100.0,478600.0,01
200800000283,8,1,16,1400,5,2,1,1,3,01263,M,0.0,0.0,01
200800000284,8,1,28,630,2,2,1,1,3,01258,M,4610000.0,479700.0,01
200800000285,8,1,4,1530,1,1,1,2,1,07346,M,0.0,0.0,07
200800000286,8,1,22,2030,3,1,1,1,5,07237,M,0.0,0.0,07
200800000287,8,1,11,2245,3,1,1,2,3,07117,M,0.0,0.0,07
200800000288,8,1,18,1630,1,1,1,1,1,07110,M,0.0,0.0,07
200800000289,8,1,17,1030,1,1,1,1,6,07126,M,0.0,0.0,07
200800000290,8,1,15,1745,2,1,1,2,7,07031,M,0.0,0.0,07
200800000291,8,1,8,1430,1,1,1,7,2,07197,M,,,07
200800000292,8,1,8,930,1,1,1,1,1,07188,M,4518000.0,469600.0,07
200800000293,8,1,11,2045,3,1,1,1,6,26197,M,0.0,0.0,26
200800000294,8,1,5,630,3,1,1,2,6,26078,M,4460200.0,495200.0,26
200800000295,8,1,14,1800,3,1,1,3,2,26125,M,4476400.0,495900.0,26
200800000296,8,1,17,1830,3,1,1,1,1,26065,M,0.0,0.0,26
200800000297,8,1,16,1300,1,2,1,1,1,26165,M,0.0,0.0,26
200800000298,8,1,23,1715,2,1,1,7,1,26124,M,0.0,0.0,26
200800000299,8,1,30,1115,1,2,3,1,3,26166,M,,,26
200800000300,8,1,12,1045,1,2,3,9,3,26116,M,4444400.0,471300.0,26
200800000301,8,1,18,500,3,1,1,1,6,26235,M,0.0,0.0,26
200800000302,8,1,7,2345,3,1,1,2,6,26324,M,4436800.0,475600.0,26
200800000303,8,1,13,1715,1,1,1,1,6,26162,M,4529200.0,504500.0,26
200800000304,8,1,11,1415,1,1,1,1,1,26179,M,4506400.0,486800.0,26
200800000305,8,1,9,1830,5,2,1,2,6,38538,M,4521800.0,586000.0,38
200800000306,8,1,14,1800,5,2,1,3,6,38150,M,0.0,0.0,38
200800000307,8,1,15,1500,1,2,1,1,1,38412,M,0.0,0.0,38
200800000308,8,1,2,1315,1,1,1,1,1,38511,M,0.0,0.0,38
200800000309,8,1,4,1015,1,2,1,1,6,38140,M,0.0,0.0,38
200800000310,8,1,4,1430,1,1,1,1,3,38524,M,0.0,0.0,38
200800000311,8,1,17,915,1,2,1,1,7,38128,M,4482200.0,594900.0,38
200800000312,8,1,5,1745,3,2,1,2,6,38212,M,4507700.0,587600.0,38
200800000313,8,1,9,1730,2,1,1,8,5,38478,M,4507900.0,587900.0,38
200800000314,8,1,17,1845,3,1,1,1,1,38528,M,4510600.0,579800.0,38
200800000315,8,1,8,1600,1,2,1,1,6,38416,M,4515900.0,532500.0,38
200800000316,8,1,11,1745,2,2,1,1,1,38416,M,4515800.0,531500.0,38
200800000317,8,1,11,945,1,1,9,7,3,38332,M,0.0,0.0,38
200800000318,8,1,19,1330,1,2,1,1,6,38239,M,0.0,0.0,38
200800000319,8,1,22,1030,1,2,1,2,6,38239,M,4533000.0,555300.0,38
200800000320,8,1,16,1730,5,2,1,1,3,38384,M,4539500.0,536000.0,38
200800000321,8,1,30,1030,1,1,1,8,7,38500,M,0.0,0.0,38
200800000322,8,1,11,1900,5,2,1,1,3,38348,M,4559200.0,538100.0,38
200800000323,8,1,11,1700,1,1,1,1,6,38138,M,0.0,0.0,38
200800000324,8,1,15,745,1,2,1,9,6,38010,M,0.0,0.0,38
200800000325,8,1,10,1315,1,1,1,1,6,38287,M,0.0,0.0,38
200800000326,8,1,10,1700,1,1,1,1,6,38043,M,0.0,0.0,38
200800000327,8,1,23,1715,2,1,1,1,6,38118,M,4540300.0,546700.0,38
200800000328,8,1,15,845,1,2,1,9,6,38135,M,4573000.0,537700.0,38
200800000329,8,1,21,1815,3,1,1,2,1,38261,M,4567600.0,548900.0,38
200800000330,8,1,2,1730,2,2,1,1,6,38509,M,0.0,0.0,38
200800000331,8,1,22,900,1,1,1,1,6,38377,M,0.0,0.0,38
200800000332,8,1,9,1345,1,1,1,1,2,44066,M,0.0,0.0,44
200800000333,8,1,18,1945,3,1,1,1,6,44035,M,4733200.0,-158800.0,44
200800000334,8,1,1,1230,1,1,1,7,7,38336,M,4548300.0,483000.0,38
200800000335,8,1,10,1415,1,2,1,1,6,38087,M,4558600.0,480900.0,38
200800000336,8,1,11,2230,3,1,1,6,6,38215,M,4559100.0,492800.0,38
200800000337,8,1,6,1700,1,1,1,1,7,38336,M,4547000.0,484100.0,38
200800000338,8,1,8,1700,1,2,1,1,3,38244,M,0.0,0.0,38
200800000339,8,1,16,1900,3,1,1,8,3,38291,M,0.0,0.0,38
200800000340,8,1,22,1630,1,2,1,1,3,38130,M,0.0,0.0,38
200800000341,8,1,6,1730,3,1,1,2,3,38389,M,0.0,0.0,38
200800000342,8,1,9,2130,3,1,1,9,1,38035,M,0.0,0.0,38
